id,label,comment
58874,neutral,Committing to https://svn.apache.org/repos/asf/mina/sshd/trunk ... M sshd-core/src/main/java/org/apache/sshd/client/UserAuth.java M sshd-core/src/main/java/org/apache/sshd/client/auth/UserAuthAgent.java M sshd-core/src/main/java/org/apache/sshd/client/auth/UserAuthPassword.java M sshd-core/src/main/java/org/apache/sshd/client/auth/UserAuthPublicKey.java M sshd-core/src/main/java/org/apache/sshd/client/session/ClientSessionImpl.java M sshd-core/src/main/java/org/apache/sshd/common/Session.java M sshd-core/src/main/java/org/apache/sshd/common/session/AbstractSession.java M sshd-core/src/main/java/org/apache/sshd/server/FileSystemFactory.java M sshd-core/src/main/java/org/apache/sshd/server/FileSystemView.java M sshd-core/src/main/java/org/apache/sshd/server/channel/ChannelSession.java M sshd-core/src/main/java/org/apache/sshd/server/command/ScpCommand.java M sshd-core/src/main/java/org/apache/sshd/server/filesystem/NativeFileSystemFactory.java M sshd-core/src/main/java/org/apache/sshd/server/filesystem/NativeFileSystemView.java M sshd-core/src/main/java/org/apache/sshd/server/session/ServerSession.java Committed r1039541
58877,neutral,I haven't seen any bad behavior. I was using open ssh to test this. I used the escape character
59054,neutral,The aborted build for hadoop 100 profile seems to be some sort of Jenkins issue.
59275,neutral,Failure on profile 200 is expected and will be handled by SQOOP-731.
60022,neutral,[branch_4x commit] Shalin Shekhar Mangar http://svn.apache.org/viewvc?view=revision&revision=1444786 SOLR-4426: NRTCachingDirectoryFactory does not initialize maxCachedMB and maxMergeSizeMB if <directoryFactory> is not present in solrconfig.xml
60192,neutral,[branch_4x commit] Mark Robert Miller http://svn.apache.org/viewvc?view=revision&revision=1427873 SOLR-4254: Harden the 'leader requests replica to recover' code path.
60217,positive,The commit tag bot is neat!
60365,neutral,Fix committed as part of SOLR-4134.
60566,neutral,[branch_4x commit] Michael McCandless http://svn.apache.org/viewvc?view=revision&revision=1390137 SOLR-3879: don't ship servlet-api*.jar
60669,neutral,committed to 4.x and 5.x
60790,neutral,build.xml cleanup... Committed revision 1368286. - trunk Committed revision 1368287. - 4x
60817,neutral,removing fixVersion=4.0 since there is no evidence that anyone is currently working on this issue. (this can certainly be revisited if volunteers step forward)
60965,neutral,Hoss
61104,negative,I hope someone can fix this
61118,neutral,I do have some interest in working on this
61272,positive,Thanks Alexey
61559,negative,The other precedences are OK
61660,neutral,Variables specified in data config are also resolved with system properties so there is no reason anymore to configure DIH via solrconfig. Hence
61898,neutral,bulk close for 3.4
61974,neutral,bulk close for 3.4
62999,neutral,@Noble Paul I cooked something resembling a backport here SOLR-3079
63070,neutral,Bulk close for Solr 1.4
63697,positive,Ah
63811,neutral,commited a while back
64082,neutral,This bug was modified as part of a bulk update using the criteria... Marked 'Resolved' and 'Fixed' Had no 'Fix Version' versions Was listed in the CHANGES.txt for 1.3 as of today 2008-03-15 The Fix Version for all 29 issues found was set to 1.3
64300,neutral,closing.
64407,neutral,This bug was modified as part of a bulk update using the criteria... Marked ('Resolved' or 'Closed') and 'Fixed' Had no 'Fix Version' versions Was listed in the CHANGES.txt for 1.1 The Fix Version for all 38 issues found was set to 1.1
64751,positive,Thanks for the patch J?å_rgen. Revision 1028760.
65088,neutral,The fix for SMXCOMP-759 also resolve this issue
65661,neutral,Fixed in http://svn.apache.org/viewvc?view=revision&revision=1210845
65869,neutral,please apply these two patches in the $SMX4.0/runtime/trunk & $SMX4.0/nmr/trunk respectively. As Guillaume's mentioned above: Define a deploymentListener in the filemonitor module. Define a JBI artifactDeployment Listener for dealing with JBI artifact
67087,neutral,resolved
67301,positive,Very nice
68066,negative,Fixed. Sorry for long waiting. I didn't find the time. Author: tterm Date: Mon Jul 21 01:53:35 2008 New Revision: 678365 URL: http://svn.apache.org/viewvc?rev=678365&view=rev Log: Preserving or configuring content-type of http-header Modified: servicemix/smx3/branches/servicemix-3.2/deployables/bindingcomponents/servicemix-http/src/main/java/org/apache/servicemix/http/HttpEndpoint.java servicemix/smx3/branches/servicemix-3.2/deployables/bindingcomponents/servicemix-http/src/main/java/org/apache/servicemix/http/processors/ProviderProcessor.java
68136,neutral,Committed to the 3.2 branch via revision 634707 and to the trunk (3.3) via revision 634714.
68254,neutral,I forgot servicemix-soap on the 3.2 branch: http://svn.apache.org/viewvc?diff_format=h&view=rev&revision=657762 And also added it to the trunk http://svn.apache.org/viewvc?diff_format=h&view=rev&revision=657764 http://svn.apache.org/viewvc?diff_format=h&view=rev&revision=657765
68305,neutral,Updated the binding components' parent pom.xml http://svn.apache.org/viewvc?view=rev&revision=557983
68539,neutral,Please be informed that I am no longer accessible through this email address. Pls refrain from sending further messages. I will just personally contact you with my new email address. For any concerns / issues / inputs relating to your transactions with Exist
69146,neutral,The fix currently transform the input source to a DOMSource. We could also handle differently a SAXSource.
69716,negative,I really meant to remove this functionality: What is the use for it anyway ? It doesn't hurt today (except for a few bytes eaten) but it may be confusing. So
70265,negative,If I see it correctly
70682,neutral,Close after release
71085,neutral,Linked the API docs from the main navigation which completes this task for now.
71224,neutral,Additional fixes in Rev. 737663 and fixing the jcrapp module in Rev. 737664 completes this issue.
71371,neutral,Tested this fix with two servlet containers (Jetty and Day Servlet Engine) as well as with Firefox 2 on Linux and Windows and Firefox 3 (Windows)
71565,neutral,It seems that this enhancement is atm out of scope for Sling - therefore closing this bug.
72474,neutral,Closing all resolved issues due to a successful 1.0.0-incubating release
73133,neutral,resolved.
73230,neutral,resolved -- changed DEFAULT_TTL to defaultTtl to reflect it not being a constant any more..
73977,neutral,Applied patch from Jasvir. Also corrected case error in Enum type in Java
74032,positive,Awesome. I actually did find two more non-code files - the readme docs in java/social-api/ and have added them as deletes to my client. Good to know it checks out with you though. Unless anybody objects I'll submit this relatively soon.
74046,positive,Looks good
74301,positive,Applied in r648154. Thanks!
74448,neutral,Closing this one since it doesn't fit in with the current caja integration anymore.
74491,neutral,Chain 1.2 is now available in the m2 repo. Updated patches to include logging 1.1.1 and scxml 0.8
75121,neutral,[[ Old comment
75490,neutral,Ok
75762,negative,Hi Dave
75901,neutral,Refactoring out common code into a parent processing class for ack request/close/terminate
76244,neutral,merged into piper commit d5b96f571c6c43c9e42dfdc78fd906b6b5254e67
76385,positive,Cool. Thanks for considering my bug report!
76425,neutral,This was done long ago and is now in trunk and ready for release
76494,neutral,Closed issues related to Roller 5.0 release.
76631,neutral,Closing resolved/won't fix issues.
76643,neutral,Closed issues related to Roller 5.0 release.
77011,neutral,Closing all resolved/fixed issues of already released versions of Roller.
77424,neutral,The macro is also deprecated now
77769,neutral,Closing resolved but not fixed (i.e.
77849,neutral,Confirmed with Dave that this can be closed.
78211,neutral,Also fixed in main 0.9.7 branch
78329,neutral,Issue fixed.
78759,positive,Fixed
79211,neutral,Thanks Marijan
79309,neutral,Closing old resolved issues
80577,neutral,Test log
80738,negative,Rejected for 0.20. Allow me to clarify my position. I was prepared to accept this for 0.20. Right or wrong
80768,neutral,Now merged to the 0.20 release branch.
81122,neutral,Committed to 0.18 branch r1366206
81230,neutral,The above commits were approved by Justin on the dev list
81302,neutral,Changes merged to the 0.16 branch
142960,neutral,Looks like patch failed QA due to lack of tests. Are there existing tests for the shell? At a glance I couldn't find any.
143113,neutral,This patch just removes the lines of code that send the second NEWLEADER quorum packet. The first packet is sent with: leaderLastZxid = leader.startForwarding(this updates)
143772,positive,Committed to trunk. Thanks Edward.
144827,positive,Rakesh  The patch looks good to me. Ill wait for hudson to check this in. We are good to go for 3.4 RC now! Thanks Rakesh!
144829,positive,Just committed this to trunk and 3.4 branch. Thanks Rakesh!
147770,negative,Sorry I meant ZOOKEEPER-1239.
148049,neutral,Added license headers.
148474,positive,I just committed this. Thanks pat!
148846,positive,No this was on 3.3.3 (sorry I should have mentioned that before).  That's great to know thanks!
148944,positive,"""Vishal Kher to Benjamin Camille  9:38 AM (54 minutes ago) "
149211,neutral,Trying again.
149494,neutral,zoo_multi and zoo_amulti crash for the same reason.  Made some local fixes here.
149729,neutral,I am not sure how the build system check for ant tar failed.  It appears to be working from the console output.
150015,positive,Thanks for the clarification. I will reintroduce separate data structure for LEADING/FOLLOWING notifications. 
152072,neutral,same path as ZOOKEEPER-794_4.patch.txt but strip the path prefix added by Git.
153162,neutral,You're right I didn't check what the warning was about and assumed it was due to your patch. Resubmitting it.  And yes I'll create a jira for the findbugs warning.
154212,neutral,Henry you do need an instance of QCM to get the listener but you don't need the listener because you're using LE.   I'm uploading a patch in which I have commented out some lines of the new test you wrote. This is how I think it should look like. If you agree please remove those lines and submit a new patch.  Note that I have also changed the leader election parameter in the new instance of QuorumPeer in mockServer to 0.
154342,negative,bq. 1)  Sorry didn't create a patch for the README since it was a small change it is included in this patch with the comment revision.  
154445,positive,I just committed this. thanks steven!
155401,positive,Hi Benjamin. Did you actually take a look at the attached MANIFEST.MF? Are the import and export statements in there correct? What is in the XML above is just the maven-bundle-plugin/BND instructions to create the exact list by introspection :) If you think it would be better to explicitly list everything when creating the manifest please state what you would like to see in there.
155538,neutral,Committed revision 777662.
155850,positive,I just committed this. thanks flavio.  
156570,positive,I just committed this. Thanks pat.
160975,positive,Patch looks good to me. Reuploading patch with one corrected code-comment.
161195,positive,Looks good. +1. Checking this in.
162658,positive,+1 looks good. Will check this in once Jenkins gives its blessings.
162927,positive,Thanks Omkar!  I committed this to branch-0.23 as well.
162964,positive,Committed to trunk branch-2 and branch-2.1-beta. Thanks Jian.
164186,positive,Thanks [~ajisakaa].  +1 pending jenkins.
164568,neutral,planning to fix this.. I am planning to remember completed containers (only id) at node manager for predefined time (10min). Does that time sounds reasonable or we should make it configurable? ... I don't really think adding a new configuration parameter will be a good idea but I am open for any different approach / adding conf .. thoughts? This will have a similar implementation like YARN-62 but only difference is that YARN-62 only tracks container for a time after it starts to avoid duplicate launch..where as this tries to avoid logging errors for valid stop attempts...
166330,positive,+1. Patch looks good. Thanks Jian and Zhijie Bikas for the reviews.
166401,positive,Fixed the minor nits. Thanks Sid!
170787,neutral,Make patch against the latest trunk and add the comment suggested by Bikas.
170864,neutral,I am perfectly fine with that.  It seems like more overhead but I am fine either way.
171334,neutral,Why not use getSystemLoadAvg() to make it portable?
172163,positive,bq. I just committed this to trunk and branch-0.23. Thanks Derek! Also branch-2.
173182,positive,"""The patch looks good and so do the tests.  Thanks.  My only question is why were the following lines added to setup? {code} conf.set(YarnConfiguration.NM_LOCAL_DIRS """"file:///bin/echo"""")"""
173274,positive,Thanks Radim  I put this into trunk branch-2 and branch-0.23
173483,positive,Jaigak - Its nice to see another application on top of Yarn.  Since its a lot of new code could you please add some notes on the high level components and suggest some pointers on navigating the code. It will help review the changes. Thanks!
173576,positive,Looks good to me.
174742,positive,+1 23 patch changes look trivial.  Thanks!
175684,positive,Will review by EOD today. Thanks for the tip.
176941,positive,Thanks for the patch applied for 2.0.1/2.1
177248,neutral,"""Gabe yes this (<param name=""""blocked"""">p1p2</param> ) would be the way I would expect it to work but perhaps we can add OGNL expression evaluation as well. This could be usefull in other cases as stated in XW-340.  What do you think?"""
